name,artists,id_artists,release_year,popularity,duration_minutes,key,mode,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Trzeba wracać,Novi Singers,6MYTh67wB2kwcyewyzhWEn,1967,6,3.74955,Sol,1,0,0.27,0.185,-14.65,0.0345,0.983,0.666,0.129,0.0512,122.08
"Nie mówmy, że to miłość",Maria Koterbska,7xunX5iU4WrAf7Y8X9OypN,1967,4,3.564666667,Re(b),1,0,0.302,0.411,-8.356,0.0307,0.702,0,0.255,0.323,129.416
Nastroje małych misiów,Novi Singers,6MYTh67wB2kwcyewyzhWEn,1967,6,2.584216667,Fa,1,0,0.532,0.273,-12.669,0.039,0.907,9.16E-05,0.125,0.673,95.585
Pyzate słoneczniki,Novi Singers,6MYTh67wB2kwcyewyzhWEn,1967,5,3.336,Mi,0,0,0.412,0.244,-11.608,0.0316,0.957,0.000506,0.158,0.306,132.1
Jak to bylo,Violetta Villas,5LkBYcUF2oRDRDwyuu9rlf,1967,4,2.094,Do,1,0,0.417,0.666,-6.548,0.0365,0.727,3.46E-06,0.378,0.447,131.236
W Zakopanem pada deszcz,Violetta Villas,5LkBYcUF2oRDRDwyuu9rlf,1967,4,2.271833333,La,0,0,0.5,0.698,-5.842,0.0324,0.765,2.96E-06,0.15,0.679,133.905
Nie z każdej mąki będzie chleb,Joanna Rawik,0uPJ4Gs9lYwKxDDQUpW1Yo,1967,4,3.36505,Sol,0,0,0.461,0.144,-17.342,0.0511,0.885,0,0.141,0.377,115.305
"Nie wiem, czy warto",Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,17,4.259116667,Do,0,0,0.511,0.573,-7.44,0.0344,0.565,5.40E-06,0.344,0.404,110.053
Jeszcze sen,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,17,2.75845,La,0,0,0.603,0.467,-7.967,0.0302,0.593,3.59E-06,0.267,0.631,76.735
Tupot białych mew,Wojciech Młynarski,7v2laCPnrOb7G5W4oZj10b,1968,15,4.029466667,Re(b),1,0,0.546,0.387,-9.565,0.0299,0.833,0,0.0765,0.404,75.053
Byłaś tu,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,15,2.91875,Do,1,0,0.514,0.357,-10.715,0.0391,0.869,2.99E-05,0.162,0.422,81.845
"Ach, jakie oczy",Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,17,2.601783333,Do,0,0,0.683,0.81,-6.278,0.0465,0.477,0,0.339,0.873,140.604
Śpiewam bo muszę,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,14,3.6695,Sol(b),1,0,0.338,0.569,-7.794,0.0328,0.539,0,0.153,0.412,145.646
Włóczęga,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,15,2.487116667,Fa,1,0,0.643,0.878,-7.179,0.147,0.376,0,0.0864,0.781,137.838
Piosenka o sąsiedzie,Irena Santor,0z300uEtGh3BdYBC3vpnPW,1968,13,2.438333333,La,1,0,0.829,0.369,-12.939,0.0519,0.687,0,0.211,0.969,122.244
Sukces,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,13,3.219783333,Re,1,0,0.272,0.528,-9.124,0.035,0.699,0.000249,0.174,0.201,155.828
Tych lat nie odda nikt,Irena Santor,0z300uEtGh3BdYBC3vpnPW,1968,13,1.867116667,Re,0,0,0.678,0.385,-12.653,0.166,0.714,0,0.212,0.721,114.189
Znamy się tylko z widzenia,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,12,2.358333333,Do,1,0,0.574,0.585,-10.497,0.0372,0.674,0,0.52,0.651,99.208
Gdzie mak się czerwieni,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,12,2.64155,Fa,1,0,0.389,0.554,-8.974,0.0432,0.245,0,0.343,0.325,89.952
Powiedz kim jesteś,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,12,3.552083333,Si(b),0,0,0.404,0.602,-10.68,0.0475,0.677,7.49E-05,0.144,0.322,68.8
Narodziny miłości,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,14,2.626666667,Sol,0,0,0.616,0.497,-9.322,0.0266,0.266,0,0.119,0.519,93.802
"Hej, Hanno",Tadeusz Woźniak,4hfOVkeOG1p7s9JlwZ3cyQ,1968,12,2.999683333,Mi,0,0,0.344,0.306,-10.561,0.0297,0.689,2.19E-06,0.0658,0.468,147.409
Całujmy się,Danuta Rinn & Bogdan Czyzewski,5Vn8SvpvzZAueBHrGeHUC4,1968,11,2.833333333,Mi(b),1,0,0.476,0.662,-4.965,0.0417,0.625,0,0.0586,0.965,164.745
Allilah,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,12,2.75245,Sol,1,0,0.403,0.641,-8.825,0.101,0.403,0,0.0801,0.321,197.267
Rodzi się ptak,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,11,2.4268,Re,0,0,0.541,0.455,-9.087,0.0494,0.582,0,0.38,0.488,119.67
My mamy kota,Anna Zebrowska & Skaldowie,59h8MhTOQra2GodcGzN0Yn,1968,11,2.10935,La,1,0,0.759,0.609,-6.526,0.0321,0.691,0.00636,0.486,0.606,105.172
Najdłuższa noc,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,11,3.09155,Fa,1,0,0.582,0.83,-7.92,0.0443,0.315,0,0.14,0.646,106.04
O przydatności duszy w życiu ptasim,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,11,2.65425,Do,0,0,0.536,0.38,-11.034,0.033,0.743,3.84E-05,0.229,0.652,132.423
Spiżowy krzyk,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,13,2.275333333,Do,1,0,0.753,0.726,-7.653,0.0505,0.367,0,0.556,0.811,112.498
Tyle jest dróg,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,11,3.516216667,Mi,0,0,0.427,0.524,-11.553,0.0576,0.306,0,0.246,0.444,79.995
Liryka po polsku,Hanna Konieczna & Skaldowie & Alibabki,1JjCcFDCcqd6RAsyTM6qjP,1968,10,2.429116667,Sol(b),1,0,0.447,0.34,-10.86,0.0276,0.71,0.000425,0.111,0.351,68.747
Piosenka o życiu ptasim,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,10,1.787266667,Re,1,0,0.449,0.577,-7.241,0.0342,0.66,0,0.231,0.689,136.553
Krokodyl na Mazurach,Aleksandra Naumik & Skaldowie,2r1a0cCyHgGMxOoOSsfIWs,1968,10,2.083733333,Do,0,0,0.552,0.364,-7.968,0.0525,0.637,0,0.213,0.523,122.916
Jeżeli,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,11,2.33845,Fa,1,0,0.381,0.707,-9.676,0.0819,0.606,4.11E-05,0.541,0.58,87.497
Czy musimy być na ty,Kalina Jedrusik,65bO3tuyLbFzSG8mcfyAXs,1968,10,1.542316667,Do,1,0,0.329,0.339,-10.088,0.11,0.922,0.0167,0.134,0.52,67.418
Odjechałaś - nie wiem sam dokąd,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,10,2.770833333,Fa,1,0,0.411,0.273,-12.62,0.0277,0.844,0,0.193,0.516,82.53
Szukam wiatru w polu,Lucja Prus,72s4LrJWlGJqt5IzSNkDz1,1968,9,3.286766667,Fa,1,0,0.394,0.249,-8.296,0.0299,0.938,1.91E-06,0.149,0.128,88.886
Krajobrazy,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,10,3.466666667,Re,0,0,0.386,0.338,-11.855,0.0281,0.841,1.11E-06,0.208,0.57,84.803
Napiszę do ciebie z dalekiej podróży,Czerwono Czarni & Katarzyna Sobczyk & Henryk Fabian,4uznmzR82JgJXauib3Bztq,1968,10,2.302,Sol(b),1,0,0.73,0.48,-12.696,0.0966,0.693,2.79E-05,0.0964,0.919,119.668
Na początku mówi się mama,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,9,2.013166667,Si(b),1,0,0.662,0.505,-9.628,0.035,0.598,0,0.308,0.558,141.445
U nas najweselej,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,10,2.94375,La,1,0,0.549,0.852,-9.112,0.0886,0.6,0,0.241,0.377,140.588
Na wirsycku,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,9,2.578216667,La(b),1,0,0.59,0.539,-7.513,0.0259,0.506,0,0.361,0.768,134.046
Niepotrzebni,Czesław Niemen & Akwarele,6VDUKPL50LjK2upB0R3SXE,1968,10,2.824216667,Do,0,0,0.491,0.942,-7.813,0.194,0.0261,1.71E-06,0.0781,0.59,119.613
Na Krakowskim Przedmiesciu,Mieczyslaw Fogg,2P14f8iIJW2W9pGvYMcCtq,1968,10,4.024333333,Fa,1,0,0.279,0.308,-14.894,0.0479,0.855,0.000284,0.322,0.458,81.497
Nikt mnie nie kocha,Krystyna Sienkiewicz,66IYjL62GlbO7VTlJ6SKe4,1968,9,1.546033333,La(b),1,0,0.639,0.263,-9.867,0.054,0.943,4.63E-06,0.358,0.55,48.988
Wrócimy kiedyś znów,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,10,2.103466667,Re,1,0,0.642,0.525,-10.453,0.0435,0.786,1.76E-05,0.0939,0.805,131.451
Gaffy,Hanna Konieczna,1JjCcFDCcqd6RAsyTM6qjP,1968,9,3.4069,Si(b),1,0,0.501,0.324,-8.875,0.0394,0.684,0,0.339,0.356,74.506
"Dziewczyny, bądźcie dla nas dobre na wiosnę",Wojciech Młynarski,7v2laCPnrOb7G5W4oZj10b,1968,8,2.547433333,Mi(b),0,0,0.506,0.626,-6.69,0.0858,0.693,0.000174,0.0529,0.316,79.11
Będzie kolęda,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,9,2.641666667,Fa,1,0,0.51,0.578,-7.815,0.0528,0.375,0,0.0976,0.538,149.371
Po ten kwiat czerwony,No To Co,5VHS06ajiqf9oszgoLkMGW,1968,9,3.356266667,Do,0,0,0.469,0.425,-13.473,0.0249,0.402,0,0.536,0.516,83.767
Na Mazowszu,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,9,2.141666667,La,1,0,0.637,0.835,-9.559,0.145,0.468,2.17E-06,0.329,0.465,122.695
Jak cię miły zatrzymać,Teresa Tutinas,4CbbgB4pcmCB1Kp9mY9Han,1968,8,3.843533333,La,1,0,0.639,0.234,-11.993,0.0334,0.831,7.52E-05,0.0617,0.442,91.17
Sady w obłokach,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,8,2.389583333,Mi,1,0,0.468,0.429,-9.009,0.029,0.707,0,0.425,0.449,109.814
Zrób to dla mnie,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,8,2.154166667,Do,1,0,0.636,0.51,-8.973,0.043,0.732,0,0.0713,0.839,120.22
Sen dla mojej dziewczyny,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,8,3.331116667,Do,1,0,0.335,0.546,-8.344,0.0269,0.554,5.78E-05,0.185,0.533,101.584
Będę czekać,Stenia Kozłowska,2cAH7kUQUv6URL1O1fgMsE,1968,9,2.5936,La,0,0,0.292,0.314,-11.887,0.0376,0.737,3.48E-06,0.84,0.387,101.896
Daj!,Jerzy Połomski,0H2AqSVXxIV6SfpONYnloZ,1968,7,3.117116667,Si(b),1,0,0.46,0.545,-9.519,0.0343,0.576,1.06E-05,0.377,0.61,98.596
Cisza,Mieczyslaw Fogg,2P14f8iIJW2W9pGvYMcCtq,1968,7,3.126316667,Mi(b),1,0,0.357,0.324,-11.465,0.0325,0.823,0.113,0.109,0.4,84.523
Chcę po twoich poznać oczach,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,7,1.898966667,Do,1,0,0.636,0.593,-11.714,0.0346,0.576,0,0.558,0.842,117.252
A więc nie,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,7,2.3651,Fa,1,0,0.544,0.673,-11.111,0.0709,0.207,0.000225,0.0938,0.581,128.357
Był taki ktoś,Czerwono Czarni & Katarzyna Sobczyk & Henryk Fabian,4uznmzR82JgJXauib3Bztq,1968,7,3.173916667,La,0,0,0.508,0.281,-13.324,0.0276,0.782,0,0.102,0.385,89.021
Ty i ja i noc,Niebiesko-Czarni,3uDn1DnoDWbXB6m23DTcGM,1968,6,2.879166667,Do,1,0,0.543,0.667,-15.316,0.0783,0.337,0,0.154,0.752,144.235
Słoneczniki kwiaty,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,6,3.843016667,Do,1,0,0.226,0.361,-11.956,0.0372,0.769,0.000126,0.3,0.509,175.907
Czy to walc,Stenia Kozłowska,2cAH7kUQUv6URL1O1fgMsE,1968,6,3.759416667,Sol,1,0,0.405,0.244,-12.008,0.0311,0.575,0,0.124,0.368,90.059
Ballada o torreadorze,Wojciech Młynarski,7v2laCPnrOb7G5W4oZj10b,1968,5,3.65225,Do,0,0,0.522,0.657,-7.953,0.145,0.504,0,0.173,0.74,143.514
Czy jeszcze zdążę,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,6,2.370416667,Do,1,0,0.478,0.691,-7.549,0.0429,0.375,0,0.383,0.766,148.116
Zapomniany młyn,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,6,3.569266667,Mi,0,0,0.63,0.437,-9.44,0.0283,0.441,2.24E-06,0.137,0.562,115.251
Bynajmniej,Wojciech Młynarski,7v2laCPnrOb7G5W4oZj10b,1968,5,3.973316667,Mi(b),1,0,0.545,0.4,-11.538,0.0905,0.919,0.00039,0.113,0.416,96.361
Chłopiec twój,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1968,6,2.508183333,Do,1,0,0.686,0.45,-11.402,0.0382,0.719,0,0.63,0.809,122.555
Te opolskie dziouchy,No To Co,5VHS06ajiqf9oszgoLkMGW,1968,6,1.948866667,Sol,1,0,0.545,0.747,-8.871,0.0597,0.651,0,0.164,0.836,125.625
Mamy dla was kwiaty,Niebiesko-Czarni,3uDn1DnoDWbXB6m23DTcGM,1968,5,2.9006,Sol,1,0,0.225,0.678,-14.124,0.0797,0.251,0,0.118,0.738,207.979
A mnie jest szkoda lata,Jerzy Połomski,0H2AqSVXxIV6SfpONYnloZ,1968,5,4.435783333,Do,0,0,0.347,0.331,-14.09,0.094,0.51,0,0.134,0.514,85.147
Czekam na miłość,Niebiesko-Czarni,3uDn1DnoDWbXB6m23DTcGM,1968,5,2.487383333,Do,1,0,0.418,0.484,-12.095,0.0343,0.614,0.000335,0.128,0.463,107.757
Nikifor,No To Co,5VHS06ajiqf9oszgoLkMGW,1968,6,2.367583333,Re,1,0,0.436,0.386,-14.647,0.0419,0.817,0,0.126,0.524,141.495
Zakochani są sami na świecie,Czerwono Czarni & Katarzyna Sobczyk & Henryk Fabian,4uznmzR82JgJXauib3Bztq,1968,5,2.473733333,Mi,0,0,0.621,0.438,-12.077,0.0307,0.816,0.403,0.416,0.661,108.647
Ja jestem twoja,Irena Santor,0z300uEtGh3BdYBC3vpnPW,1968,5,4.204733333,Sol,1,0,0.142,0.145,-16.28,0.0378,0.944,0.00329,0.107,0.118,80.537
Dwudzieste szóste marzenie,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1968,5,3.133333333,Re,1,0,0.567,0.673,-9.466,0.0482,0.727,1.89E-05,0.102,0.707,93.479
"Hallo, jak się masz",Niebiesko-Czarni,3uDn1DnoDWbXB6m23DTcGM,1968,4,2.379233333,Do,1,0,0.458,0.822,-10.804,0.11,0.323,0,0.281,0.598,95.757
Zginęła mi dziewczyna,Danuta Rinn & Bogdan Czyzewski,5Vn8SvpvzZAueBHrGeHUC4,1968,5,3.016666667,Do,1,0,0.674,0.503,-5.886,0.0559,0.293,0,0.069,0.89,107.032
Po co ja za tobą biegam,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,18,2.293983333,Re,0,0,0.646,0.54,-9.74,0.0311,0.0723,0,0.131,0.801,94.858
Czy mnie jeszcze pamiętasz?,Breakout,58QcZdfYvMMR3ErdgytWy7,1969,18,5.379783333,Sol,0,0,0.435,0.64,-8.598,0.102,0.339,0.000357,0.0787,0.363,99.899
Piosenka o Zielińskiej,Skaldowie & Alibabki,7rPv4DjafGL4EBCatx4t8U,1969,18,4.4724,Si(b),0,0,0.398,0.284,-11.718,0.0321,0.656,0.00654,0.171,0.367,133.225
Czarodzieje,Skaldowie & Alibabki,7rPv4DjafGL4EBCatx4t8U,1969,18,1.328616667,Sol,0,0,0.756,0.368,-12.465,0.0403,0.829,0.03,0.206,0.796,136.113
Króliczek,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1969,17,2.497333333,Mi,1,0,0.511,0.586,-9.013,0.0379,0.414,0,0.18,0.879,137.829
Powiedzieliśmy już wszystko,Breakout,58QcZdfYvMMR3ErdgytWy7,1969,16,3.907333333,Re,0,0,0.555,0.592,-11.144,0.044,0.563,2.26E-05,0.154,0.304,103.476
Mów do mnie jeszcze,Czesław Niemen,6VDUKPL50LjK2upB0R3SXE,1969,16,4.826216667,Do,1,0,0.332,0.593,-6.804,0.0418,0.0966,0.00112,0.074,0.339,100.436
Wieczór na dworcu w Kansas City,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1969,16,2.849333333,La(b),1,0,0.394,0.816,-11.85,0.665,0.808,0,0.668,0.684,138.016
Gdzie chcesz iść,Breakout,58QcZdfYvMMR3ErdgytWy7,1969,15,5.457116667,Do,1,0,0.472,0.549,-10.027,0.0387,0.278,0.00526,0.0747,0.394,83.515
Wołanie przez Dunajec,Breakout,58QcZdfYvMMR3ErdgytWy7,1969,14,2.467783333,Fa,0,0,0.468,0.468,-9.854,0.0604,0.711,2.26E-05,0.108,0.279,77.717
Medytacje wiejskiego listonosza,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1969,15,2.88555,La,1,0,0.497,0.653,-9.729,0.0947,0.406,0,0.0652,0.614,65.603
Masz na to czas,Breakout,58QcZdfYvMMR3ErdgytWy7,1969,13,3.747333333,La,1,0,0.624,0.611,-9.319,0.0424,0.217,0.000106,0.0895,0.55,126.257
Napisz proszę,ABC,6j7Suz2ZNkuP33bWaZuR6R,1969,13,3.17045,Fa,1,0,0.566,0.518,-9.069,0.0421,0.364,0,0.0533,0.889,123.601
Tobie i mnie,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,13,3.27255,Mi,0,0,0.557,0.518,-9.733,0.0332,0.15,0,0.187,0.777,122.097
Uśmiechajcie się dziewczęta,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,13,2.1132,Fa,1,0,0.401,0.458,-10.93,0.0399,0.0346,0,0.558,0.769,136.337
Everyone's Gone to the Moon,Nina Simone,7G1GBhoKtEPnP86X2PvEYO,1969,23,3.10355,Sol,1,0,0.52,0.194,-14.664,0.0396,0.961,0.000402,0.174,0.212,128.223
Okrutna ochota,Skaldowie & Alibabki,7rPv4DjafGL4EBCatx4t8U,1969,12,2.320833333,Do,1,0,0.535,0.53,-8.607,0.0326,0.383,0.00979,0.189,0.76,138.027
"Ej, sobótka, sobótka",Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,12,3.6539,Re,1,0,0.542,0.566,-9.718,0.0397,0.25,0,0.0844,0.675,136.076
Jeszcze przed chwilą,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1969,11,4.09445,Sol(b),1,0,0.623,0.518,-12.809,0.0251,0.0138,4.50E-05,0.0823,0.785,104.521
Nie pytaj mnie w czyje włosy wepnę gwiazdę,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,11,4.3,Fa,1,0,0.26,0.544,-8.307,0.0331,0.0859,0,0.126,0.661,105.023
Pieśń o matce,Mieczyslaw Fogg,2P14f8iIJW2W9pGvYMcCtq,1969,12,3.372166667,Si(b),0,0,0.284,0.423,-10.367,0.0319,0.446,0,0.324,0.465,108.878
Co nam zostało z tych lat,Mieczyslaw Fogg,2P14f8iIJW2W9pGvYMcCtq,1969,12,2.645566667,Si(b),1,0,0.292,0.389,-10.194,0.0342,0.706,1.19E-06,0.165,0.487,114.249
Pod górkę,Skaldowie & Alibabki,7rPv4DjafGL4EBCatx4t8U,1969,11,3.6594,Si,0,0,0.78,0.557,-10.622,0.0339,0.501,0.0264,0.06,0.951,134.778
Tatrzańska zimowa baśń,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,11,3.506833333,Sol,1,0,0.5,0.359,-10.727,0.0304,0.497,0,0.0903,0.192,112.37
Fascination,Mieczyslaw Fogg,2P14f8iIJW2W9pGvYMcCtq,1969,11,3.912333333,Si(b),1,0,0.252,0.412,-9.657,0.0339,0.903,0.0425,0.339,0.293,88.324
Serce,Marek Grechuta & Anawa,0MGE7m2KV6Db6jOZFy93aD,1969,10,4.988883333,Mi,0,0,0.216,0.205,-13.909,0.0367,0.873,0.000244,0.22,0.161,85.022
Żeby coś się stało z nami,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1969,9,2.560883333,Mi,1,0,0.471,0.693,-8.622,0.117,0.59,0,0.357,0.722,89.904
Kiedy będziesz zakochany,Mieczyslaw Fogg,2P14f8iIJW2W9pGvYMcCtq,1969,8,2.967816667,Mi,0,0,0.472,0.4,-9.721,0.0349,0.776,8.09E-06,0.37,0.658,125.755
Malowany dym,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1969,9,3.405333333,La(b),1,0,0.365,0.563,-10.25,0.0488,0.427,0,0.0769,0.236,97.057
Touchmaphal,Amon Düül II,1TUNPwZWJyhaNZpLZzhOUj,1969,15,10.18101667,Re(b),0,0,0.666,0.331,-11.885,0.0372,0.454,0.000166,0.32,0.432,111.08
Wiosna majem wróci,Filipinki,5kFISxh86x7bQNVT3oBrxy,1969,8,2.652216667,Si,0,0,0.328,0.479,-9.115,0.0365,0.512,0,0.412,0.625,86.066
Tango Anawa,Marek Grechuta & Anawa,0MGE7m2KV6Db6jOZFy93aD,1969,8,2.119116667,Do,1,0,0.445,0.461,-11.193,0.0539,0.66,0,0.0509,0.842,105.607
Na betonie kwiaty nie rosną,Niebiesko-Czarni,3uDn1DnoDWbXB6m23DTcGM,1969,7,4.18845,Si(b),1,0,0.484,0.358,-9.769,0.0291,0.544,5.80E-06,0.107,0.63,130.966
Dwadzieścia minut po północy,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1969,7,6.49555,Mi,1,0,0.349,0.32,-11.127,0.0295,0.234,0.00653,0.0731,0.304,66.52
Bas,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1969,7,2.789783333,Sol,1,0,0.528,0.478,-9.738,0.0328,0.77,0,0.0697,0.778,123.036
Wśród zielonych olszyn,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,6,2.75985,Sol,1,0,0.435,0.439,-8.905,0.0303,0.543,0,0.234,0.794,94.846
Tempus Jazz 67,Jerzy Milian Trio,43ZwLYjVv1jDecoBpxUnVh,1969,7,4.36245,Do,0,0,0.375,0.107,-21.636,0.0346,0.952,0.0481,0.105,0.0696,45.72
Dziewczyna i pejzaż,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,6,2.782733333,La,0,0,0.302,0.776,-10.541,0.0719,0.317,0,0.17,0.764,80.809
Stary walc,Mieczyslaw Fogg,2P14f8iIJW2W9pGvYMcCtq,1969,6,3.223383333,Si(b),1,0,0.292,0.323,-13.047,0.0332,0.868,6.62E-05,0.352,0.35,130.098
I Don't Like You,The Sacred Mushrooms,1fMqB3ezTuNFtmttp0ta95,1969,16,2.892666667,Re,1,0,0.65,0.547,-11.695,0.0342,0.478,1.96E-05,0.29,0.785,112.329
Girls Pop,Tele Music,69yeWeyrAuw5OEpwWkGwMx,1969,21,2.196266667,La,1,0,0.459,0.816,-6.376,0.0332,0.303,0.589,0.313,0.53,89.059
Nie chcemy wspomnień,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,6,4.612066667,Sol,0,0,0.309,0.341,-9.89,0.031,0.703,0.00219,0.225,0.381,80.313
Dom mego dzieciństwa,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,5,3.062616667,Re,1,0,0.266,0.588,-6.684,0.0318,0.683,9.37E-05,0.324,0.463,94.046
Ballada o dziewczynie,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,5,2.458116667,Do,0,0,0.559,0.657,-8.882,0.0434,0.689,0,0.0894,0.91,88.324
Inna niż wszystkie,Trubadurzy,3dNEhgwAjiSzy46FCsxT3H,1969,5,2.442816667,Sol,0,0,0.433,0.496,-8.583,0.0388,0.629,3.10E-06,0.843,0.682,92.802
Niepewność,Marek Grechuta & Anawa,0MGE7m2KV6Db6jOZFy93aD,1969,5,3.309783333,Re,1,0,0.622,0.217,-13.522,0.0348,0.905,4.69E-06,0.0691,0.411,80.57
Zielono mi,Andrzej Dabrowski,7azNw2uelFqF31bcwbW4h6,1970,17,3.498966667,Si(b),0,0,0.491,0.321,-11.912,0.0313,0.559,2.88E-05,0.1,0.579,105.62
Za mną nie oglądaj się (feat. Halina Frąckowiak),ABC & Halina Frackowiak,6j7Suz2ZNkuP33bWaZuR6R,1970,17,2.840133333,Do,1,0,0.382,0.659,-9.034,0.0462,0.16,2.92E-05,0.131,0.908,181.888
Skąd taki duży deszcz,Breakout,58QcZdfYvMMR3ErdgytWy7,1970,16,6.446216667,Fa,1,0,0.532,0.631,-10.909,0.0933,0.0753,0.00401,0.0908,0.529,134.046
Ballada wagonowa,Maryla Rodowicz,1IYFJPQcbXYjgkyebYs1w6,1970,15,3.643733333,La,1,0,0.532,0.696,-7.651,0.0554,0.488,0,0.33,0.8,81.24
Piosenka radiotelegrafistki,Sława Przybylska,0o7p9WUBNSwNwLXOi87H0y,1970,15,3.230666667,Do,0,0,0.332,0.221,-13.13,0.0375,0.822,1.33E-06,0.111,0.125,69.671
Ballada studziankowa (pod kulawym tygrysem),Andrzej Zarnecki,7tCUY7wlk1XvFkCRZePxCl,1970,15,2.024,Re,1,0,0.541,0.372,-10.698,0.0525,0.714,0,0.243,0.736,115.927
Dziwny weekend,Breakout,58QcZdfYvMMR3ErdgytWy7,1970,15,4.235116667,Mi,0,0,0.586,0.813,-8.119,0.0499,0.413,7.36E-06,0.144,0.492,105.928
Taką drogę,Breakout,58QcZdfYvMMR3ErdgytWy7,1970,13,3.499116667,Fa,0,0,0.466,0.604,-11.204,0.0536,0.119,0.000402,0.132,0.698,143.945
"Italiam, Italiam",Czesław Niemen,6VDUKPL50LjK2upB0R3SXE,1970,13,5.057116667,Sol,0,0,0.383,0.585,-8.542,0.0638,0.201,0.000321,0.164,0.354,148.751
Zapraszamy na korridę,Breakout,58QcZdfYvMMR3ErdgytWy7,1970,12,5.298,Fa,1,0,0.397,0.75,-11.882,0.089,0.0325,0.0132,0.0863,0.396,169.412
Od wschodu do zachodu słońca,Skaldowie,7rPv4DjafGL4EBCatx4t8U,1970,12,5.848766667,Do,1,0,0.39,0.327,-11.478,0.0382,0.614,0.00946,0.592,0.403,75.064
Nie jesteś moja,Czesław Niemen,6VDUKPL50LjK2upB0R3SXE,1970,13,8.548,La,1,0,0.319,0.479,-10.098,0.0407,0.0682,1.52E-05,0.305,0.607,136.052
Przemijanie,Breakout,58QcZdfYvMMR3ErdgytWy7,1970,11,5.461333333,Sol(b),0,0,0.614,0.783,-8.137,0.114,0.0494,0.139,0.126,0.458,121.447
Dziękuję ci za każdy dzień,Jacek Lech & Czerwono Czarni,60PxHkCs4daMYuokPfWxMf,1970,11,3.010966667,Fa,1,0,0.245,0.523,-11.396,0.043,0.586,3.43E-06,0.2,0.465,98.728
